text,dim_1,dim_2,group_size,group_texts,group_min_sim,cluster,most_frequent,cluster_name
group_909,2.449622539998324,-0.03998156471155344,1,,1,3,i'm dope,Competitive loss
group_910,0.07664736324717605,-0.4776691662595692,5,,0.7498095008430994,2,i'm lost,Deprivation
group_911,-0.6652467391628125,0.4621453394504055,1,,1,2,i'm idiot,Deprivation
group_912,-2.10175983755453,-3.436227852895648,2,,0.7940786458710234,5,financial costs,Financial
group_913,1.2266428884570462,0.7254394892354649,1,,0.9999999932921207,4,serenity,Mourning
group_914,-2.1108733092036096,-3.366487950040477,5,,0.7440034099796868,5,high medical expenses,Financial
group_915,0.1864962971085853,1.548991807771698,4,,0.8581331084330932,1,wistful,Emotional Distress
group_916,-2.5979532704198505,-3.4470905758121875,2,,1,5,funds,Financial
group_917,2.1042294883059354,-0.6048236207567135,3,,0.743247376493736,3,buildings,Competitive loss
group_918,-0.3058516854192086,-0.2846171220092505,2,,0.7735206256795547,2,no ideas,Deprivation
group_919,0.6947688063415374,1.021270130568936,2,,0.8120713494139183,1,forgotten vocabulary,Emotional Distress
group_920,-0.6314803627864065,-2.2592360256753725,57,,0.7699354513416895,5,missed job chance,Financial
group_921,-0.024960751881133142,-2.46529108219962,5,,0.7798308573655055,5,job search failed,Financial
group_922,3.0648425059588127,2.739032659842165,12,,0.7905060170774947,4,cousin,Mourning
group_923,2.926653886713021,3.0779929415611917,54,,0.7445962269380142,4,uncle,Mourning
group_924,-1.8580863567868806,0.7002612175204856,1,,1,6,vandalism,Material deprivation
group_925,3.10836847887426,2.8494557273201098,12,,0.7486778308801891,4,brother,Mourning
group_926,-0.23519362385678974,0.2763330462340767,2,,0.8453705090547492,2,lost due miscommunication,Deprivation
group_927,0.16950401889621422,1.553624148390595,1,,1,1,nightmares,Emotional Distress
group_928,0.2037969105118094,-0.08023851962295042,1,,0.9999999932921207,2,dead end,Deprivation
group_929,-2.038399888382736,-2.7834522435052103,2,,0.7485098689816883,5,negative profit,Financial
group_930,2.2873738888556208,0.6526254326112136,2,,0.8470414313939827,4,fondness,Mourning
group_931,-0.2593535446249726,2.083069677184863,1,,0.9999999932921207,1,torpor,Emotional Distress
group_932,-0.1494811180280049,0.6202901108915262,3,,0.8444000224965359,2,a disadvantage,Deprivation
group_933,0.5558528957722342,2.4877023263196056,1,,1,1,vitality,Emotional Distress
group_934,-1.012446286179294,-0.6785722693672674,2,,0.8405855266946232,7,cant have,Inaccessibility
group_935,-0.18722587460720916,-0.7345262259939752,2,,0.755674718419729,2,unchecked,Deprivation
group_936,-0.42624886821254715,-2.95459100646271,6,,0.7888207590335206,5,colleagues to layoff,Financial
group_937,-2.959457939894196,-2.2186364020764158,10,,0.7544485049676626,5,money gone,Financial
group_938,1.9595948497136821,-2.852141060625561,12,,0.7687359203053968,3,sporting events,Competitive loss
group_939,1.6805176285236687,-0.19528813434067943,4,,0.7479510996875283,3,new,Competitive loss
group_940,1.4761812401506778,-3.431134041242822,2,,0.8136620812721131,3,golf bets,Competitive loss
group_941,-2.643508363272401,-2.9194143680834332,2,,0.7846575654467944,5,insufficient car savings,Financial
group_942,1.3403572283307439,-3.408167931881055,8,,0.7905429714627309,3,at the casino,Competitive loss
group_943,1.70931311973581,-1.5092852720728578,1,,1,3,fifth,Competitive loss
group_944,-0.27194146142223663,0.13017144908817888,3,,0.7448979183255142,2,avoidance,Deprivation
group_945,0.16459915904362762,-1.6248820467872895,2,,0.7938696265608056,5,frustrated with failure,Financial
group_946,0.09970112508375512,-0.8284141502773464,1,,1,2,no recourse,Deprivation
group_947,1.0957122706140996,0.708731518816276,3,,0.7558833831598147,4,become stronger,Mourning
group_948,1.0148492744322684,0.235938565228348,4,,0.750254676933946,4,bygone,Mourning
group_949,1.027366437228127,0.19593458610576653,6,,0.7842305676984563,4,past,Mourning
group_950,1.9736466856438688,1.9504639770092917,2,,0.9999999932921207,4,alienation,Mourning
group_951,2.1077370555366883,0.6088302343227694,3,,0.8209852851025272,4,appointment,Mourning
group_952,1.9357512301047684,1.5396323908098792,11,,0.7760108399141696,4,moving,Mourning
group_953,2.2027197343145715,1.0116366498197862,4,,0.8500790497581061,4,belonging,Mourning
group_954,1.096623045372398,-1.0801430491054074,5,,0.7990522144137774,3,chance,Competitive loss
group_955,2.026279834149169,3.331630855153826,4,,0.7694872454816344,4,acquaintance's passing,Mourning
group_956,2.736482330923033,-0.2188260631174551,6,,0.765122826558184,3,elections,Competitive loss
group_957,3.1434139354758526,0.9247483168365164,3,,0.8423455900091671,4,debate,Mourning
group_958,1.8137597912221655,-0.8948365642885514,3,,0.741940928583751,3,documents,Competitive loss
group_959,0.805913940619302,-1.8014071236763014,1,,1,3,manpower,Competitive loss
group_960,0.2531176005243728,-1.656510713875568,14,,0.7873089575325377,5,failed a test,Financial
group_961,-2.572703434121331,-2.3886862398398736,7,,0.7634938923017619,5,business investment loss,Financial
group_962,1.1777000064966316,-0.025696718299447696,1,,1,4,blown-away,Mourning
group_963,-3.0894175369775545,-3.1406782574218886,5,,0.7721289755081595,5,financial market decline,Financial
group_964,1.1974535046939925,-3.4325231942590797,11,,0.7580967969503363,3,lost casino money,Competitive loss
group_965,2.259225868449327,-0.1543846137102928,1,,0.9999999932921207,3,often,Competitive loss
group_966,0.021261974026524105,-1.1619886871031557,4,,0.7689851433511965,5,failed to support,Financial
group_967,2.3213862353748915,-2.400725249215218,8,,0.7470286874294116,3,team,Competitive loss
group_968,1.8829021591690243,-3.124836457705169,17,,0.7647427258966568,3,lost chess game,Competitive loss
group_969,0.6254869381750082,1.2088581688511622,7,,0.743140677495111,1,loss of optimism,Emotional Distress
group_970,-2.819066382138781,-3.3560766889941336,7,,0.755031011951901,5,crypto,Financial
group_971,-2.8507916385745644,-3.27076436234164,4,,0.754484035940808,5,trading,Financial
group_972,0.026850869093473256,0.1751229935838005,2,,0.804038065995314,2,cut off,Deprivation
group_973,-1.8147124110213593,0.7205536854340344,2,,0.7547273360863925,6,breaks,Material deprivation
group_974,-0.2990000545562479,-0.44454381738584936,1,,1,2,nevermore,Deprivation
group_975,1.3967077386942603,-0.12515443715575458,2,,0.8047487327792635,4,had,Mourning
group_976,-0.4021909299792983,0.43245410309861354,4,,0.7849437010773366,2,mislead,Deprivation
group_977,1.2396144651763317,0.2357855563435236,1,,1,4,wanting second chances,Mourning
group_978,-2.884297256365303,-2.407887302395991,120,,0.7595846362794163,5,lost money,Financial
group_979,-1.1164067379117515,-1.1077803499205494,9,,0.7579806121871704,7,wasting time,Inaccessibility
group_980,2.227117893057203,-3.1216633511422036,7,,0.7660225087351076,3,missed son's game,Competitive loss
group_981,0.9593269428721065,1.4516390376751747,6,,0.7527520396130974,1,fading joyful memories,Emotional Distress
group_982,1.6764364274298078,-0.8221596084183103,4,,1,3,abstract,Competitive loss
group_983,0.8295936938484062,-0.4659514393646617,2,,0.7426072768521981,3,higher expectations,Competitive loss
group_984,-0.6328473689902865,-0.22349983030229809,5,,0.7603352148107063,2,empty handed,Deprivation
group_985,-0.8639159609333337,0.9913900525670852,3,,0.7477704014991523,2,depraved,Deprivation
group_986,-0.39651606692063146,-0.619095660868295,1,,0.999999995256813,2,not whole,Deprivation
group_987,0.7799797766590768,-0.7769262455532484,2,,0.7850125400995952,3,redo,Competitive loss
group_988,1.465307928557151,-1.02846475633004,3,,0.7483176268693625,3,analyze,Competitive loss
group_989,0.5415486202598677,-0.2761077068855904,1,,1,3,end of bond,Competitive loss
group_990,1.1405699381923704,0.9661519777946151,2,,1,4,solace,Mourning
group_991,2.3472368384087496,-0.2284778666033984,3,,0.9999999932921207,3,left,Competitive loss
group_992,0.020072798679143578,0.17989650614818525,4,,0.7766295293455319,2,distance,Deprivation
group_993,-0.16608781993731503,0.7981937619244808,2,,0.7611651011807484,2,regretful life assessment,Deprivation
group_994,2.6383310382415006,0.9384034597535301,5,,0.7620802758018255,4,companionship,Mourning
group_995,-2.085965680837836,-3.4170409691466914,2,,0.7820171048173713,5,paying more,Financial
group_996,-2.5832420058692,-3.2688493841083375,2,,0.759482292076054,5,financial changes,Financial
group_997,-0.7879353745018621,-2.4079679240966785,5,,0.806633851125327,5,missed pay raise,Financial
group_998,-0.6269072745399765,2.009063354660383,19,,0.7483518280218343,1,losing sleep,Emotional Distress
group_999,1.3948216123008184,1.480535101781439,5,,0.745348072826364,4,memories are burdensome,Mourning
group_1000,-0.30240029306239613,1.5384431806848249,5,,0.7849789254470884,1,my temper,Emotional Distress
group_1001,-0.5198935882495811,2.8661054180871055,7,,0.8478019036936087,1,loss of appetite,Emotional Distress
group_1002,2.407532448771165,-0.588399725832139,1,,0.9999999932921207,3,local power association,Competitive loss
group_1003,-2.5685556587071376,-3.191619851782094,2,,1,5,financial association,Financial
group_1004,1.0373763670883387,1.3512333545246809,1,,1,4,american psychological association,Mourning
group_1005,1.8694577274389719,3.331194836356426,1,,1,4,association for death,Mourning
group_1006,2.311264292408676,-2.7090806035017327,1,,1,3,the cowboys,Competitive loss
group_1007,-0.37120885555187455,0.9814214009837959,1,,0.9999999932921207,2,slaves,Deprivation
group_1008,2.419289606889902,0.3309561584982924,3,,0.7813621639438179,4,women,Mourning
group_1009,1.1241391266179874,0.8890840688729124,7,,0.8343009315753037,4,experience,Mourning
group_1010,0.9713560467198028,0.6271846704203313,2,,0.7957597243623377,4,my privacy,Mourning
group_1011,-0.5442709194411369,1.327796758292874,1,,1,1,dejection,Emotional Distress
group_1012,-2.85045414780601,-3.0320675265860304,7,,0.7585761604393113,5,financial insecurity,Financial
group_1013,1.3733386969852948,-1.0309439334846422,2,,0.7812555920531363,3,other's better,Competitive loss
group_1014,-0.5780650176551733,0.7077981906169699,1,,1,2,what went wrong,Deprivation
group_1015,-3.0825031710793898,-0.6067848308368502,22,,0.7541159304133055,7,lost house keys,Inaccessibility
group_1016,1.4471032463341422,0.1206947267816999,2,,0.7451281764447173,4,free,Mourning
group_1017,-0.6402182573849309,-0.14819500228483284,3,,0.7575288744360668,2,unrewarding,Deprivation
group_1018,0.7198886808060474,-0.2192488393123393,2,,0.7569346865929161,3,not knowing why,Competitive loss
group_1019,-0.8233023565137461,0.8124314342240834,3,,0.7793050501397601,2,slipping,Deprivation
group_1020,1.8891078693994605,-2.838016294537407,2,,1,3,throwing,Competitive loss
group_1021,-0.07429399032443448,-1.0452861673633103,6,,0.7583403062323225,2,not as good,Deprivation
group_1022,-0.596771687304679,-0.22535749660739848,1,,1,2,1emptiness,Deprivation
group_1023,1.0289334421518639,0.6607539304229264,15,,0.7667011109611446,4,loss of hope,Mourning
group_1024,-2.5506886856121906,-2.0937437132235446,6,,0.7693164394564221,5,loss of property,Financial
group_1025,2.2362256203581126,2.4218631285341994,6,,0.7520367467653404,4,kids,Mourning
group_1026,0.19537990345074083,2.5957576296574953,4,,0.7928681856296296,1,decreased physical fitness,Emotional Distress
group_1027,-0.4004974559159207,-0.9197696616053195,2,,0.8474564895309075,2,no talent,Deprivation
group_1028,-2.6048553375165113,-2.0761462184913886,1,,0.9999999932921207,5,liquidation,Financial
group_1029,-0.42228014615995024,3.2747983848248277,2,,0.7901412204995684,1,weight control,Emotional Distress
group_1030,-2.6721729697758665,-2.516745444408419,3,,0.7650396277691764,5,bond losses,Financial
group_1031,-0.31645779833138077,0.2546332745074873,1,,0.9999999932921207,2,disparity,Deprivation
group_1032,-0.22983812493367628,1.382623901130827,2,,0.7484593422668453,1,downhearted,Emotional Distress
group_1033,0.3987653941584206,1.8764225976819198,5,,0.756985495895471,1,release the pain,Emotional Distress
group_1034,1.2551294473037276,0.9072506404256239,16,,0.833274260670032,4,confidence,Mourning
group_1035,-0.5103234690028957,0.5873789802424113,1,,1,2,disassemble,Deprivation
group_1036,-0.10235727915935011,-0.42110572235370314,3,,0.8217022051339203,2,unfulfilled expectations,Deprivation
group_1037,1.8181566687215673,-0.7083635183061952,2,,0.7829789648422278,3,skills,Competitive loss
group_1038,-0.3159704798730047,1.5016838290438916,2,,0.7853222387818555,1,pessimistic,Emotional Distress
group_1039,0.008727131725131981,2.474423767898225,2,,0.7803542592775067,1,severe,Emotional Distress
group_1040,1.2745591803088085,0.03990891314010897,3,,0.7601225831518289,4,life changing,Mourning
group_1041,-0.5941736273901791,0.8758248205678355,2,,0.7911666614913743,2,detriment,Deprivation
group_1042,-1.6647449924180608,0.042008950119445165,3,,0.7479399326702423,7,shelter,Inaccessibility
group_1043,0.5952391198733606,3.1587673072601166,2,,0.8032056002287354,4,health emergency,Mourning
group_1044,2.0499507287157757,3.1502826939433572,85,,0.7668492237046908,4,friend's passing,Mourning
group_1045,1.4203348575512407,1.6634465339044056,3,,0.820685876743658,4,innocence,Mourning
group_1046,0.5335532169765401,1.7315946161856162,2,,0.7933226368126038,1,emotional difficulty,Emotional Distress
group_1047,0.5438003829438675,0.4700943082384258,3,,0.8479129984758162,2,overcoming,Deprivation
group_1048,-0.23719757560643218,-1.286433117760506,3,,0.7432066456759929,5,not gaining,Financial
group_1049,-3.3614365141883096,-0.9753767207842678,7,,0.762238623186091,7,jewelry,Inaccessibility
group_1050,0.4300067274860844,1.5549273847655645,5,,0.7710605063014584,1,fear of loss,Emotional Distress
group_1051,0.39893995060265053,1.9768144958178784,2,,0.8467338048809622,1,chronic anxiety,Emotional Distress
group_1052,0.7196803845619117,1.500043034304658,14,,0.7796684812864995,1,loss of happiness,Emotional Distress
group_1053,0.10494962365726757,-2.331811151482652,4,,0.7646846919849302,5,promotion,Financial
group_1054,0.10461046692463036,-2.7259569436931113,6,,0.8410245648920084,5,job change,Financial
group_1055,-0.13030672686538522,-1.482210107950218,2,,0.8162553449737993,5,despairing of prospects,Financial
group_1056,0.40466898269228246,-0.2075696822835815,2,,0.8054664549687356,2,lost and rebounded,Deprivation
group_1057,1.7794527375863827,-1.3829487568365364,3,,0.7546297834432659,3,being outdone,Competitive loss
group_1058,-2.128871500928739,0.6974101761223216,14,,0.7734460332628321,6,power outage,Material deprivation
group_1059,2.0979203524030203,2.629048186602417,4,,0.7807034631642373,4,death of children,Mourning
group_1060,1.2602687463451576,-1.3331667824877012,1,,1,3,ministry,Competitive loss
group_1061,-0.19466705711558088,0.6802083128128561,4,,0.7478214548197888,2,reduced quality life,Deprivation
group_1062,-0.0024048222569131583,-0.386368122377271,3,,0.756087370505831,2,hopes unfulfilled,Deprivation
group_1063,1.7980838100846213,-3.094766887464301,2,,0.7519140632749586,3,games - winslosses,Competitive loss
group_1064,-0.3536305613620061,-2.9700571531223487,11,,0.7443243404810235,5,unemployment,Financial
group_1065,0.8787239827209914,-2.762390584974258,3,,0.7607971637993853,3,loss of reward,Competitive loss
group_1066,-0.5140187014778497,-0.5408656462553744,2,,0.7913667092013001,2,lack of recognition,Deprivation
group_1067,-0.5420809466904748,-1.7585168713017616,13,,0.7493696229005262,5,a project loss,Financial
group_1068,-1.1244077746821004,-2.5721072319185914,4,,0.843149529907453,5,no raise,Financial
group_1069,-1.3392110915910782,1.0776643606329706,2,,0.8236244569899512,2,eroding,Deprivation
group_1070,1.4219178817678337,2.0507569213362795,9,,0.7941542288099598,4,loss of youth,Mourning
group_1071,2.890933113160112,3.0801052909294984,7,,0.7504285902085817,4,grandparents,Mourning
group_1072,-1.7373978507225925,-2.778743790804065,2,,1,5,amazon fba,Financial
group_1073,0.6268057685415193,3.0758259632420537,1,,1,4,aetna,Mourning
group_1074,2.555831443695322,-0.0331132465273378,2,,0.7530779697660918,3,ma,Competitive loss
