StartDate,EndDate,duration_sec,prolific_id,loss3_win6,loss4_win6,loss5_win6,loss6_win6,loss7_win6,loss8_win6,loss9_win6,risk_question,age,gender,response_self_describe,highest_education,employement_status,IA usage,Data usage,why_not_usage,feedback,PROLIFIC_PID,association_1,association_2,association_3,association_4,association_5,situation_1,situation_2,situation_3,situation_4,situation_5,first_block,wording,gender_clean
2024-08-05 12:56:00,2024-08-05 13:01:40,339,6101b2a04f101c97afb35034,Accept,Accept,Reject,Reject,Reject,Reject,Reject,7,56,Male,NA,High school diploma or GED,Retired,No,Yes,NA,None,6101b2a04f101c97afb35034,Death,missplaced,forgot,smaller,life,Brother in law died,cat died,lost in traffic court,lost car keys,lost weight,situations,losses,Male
2024-08-05 12:56:41,2024-08-05 13:01:55,313,65537db51dac576019f7457b,Reject,Reject,Reject,Reject,Reject,Reject,Reject,4,56,Male,NA,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Working full-time,No,Yes,NA,Have a nice day.,65537db51dac576019f7457b,Winning,hurtful,suffering,giving up,embarrasment,financial,lost a bet,my mind,my keys,my stress,associations,losing,Male
2024-08-05 12:56:23,2024-08-05 13:02:06,343,654f0fa9a6d9987cb675ec64,Accept,Accept,Reject,Reject,Reject,Reject,Reject,4,61,Female,NA,Bachelor’s degree,Working full-time,No,Yes,NA,NA,654f0fa9a6d9987cb675ec64,Grief,Sadness,Sorrow,Failure,Missing,A friend died last Friday,A friends husband died recently,I had several teeth pulled,A mug i painted fell and broke,The basil plant in my garden died,associations,losses,Female
2024-08-05 12:58:37,2024-08-05 13:02:33,236,5f41b8ebb3733c18a45980da,Accept,Reject,Reject,Accept,Reject,Reject,Reject,7,45,Female,NA,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Working part-time,No,Yes,NA,NA,5f41b8ebb3733c18a45980da,Grief,Pain,Anger,Emptiness,Crying,Lost a cat,Lost one of my closest friends,Lost a breast due to cancer,Lost the magic of Disney,Ability to exercise,situations,losses,Female
2024-08-05 12:53:21,2024-08-05 13:02:42,560,6522387d2f89e98982a7f577,Accept,Accept,Reject,Reject,Reject,Reject,Reject,6,67,Female,NA,Bachelor’s degree,Retired,No,Yes,NA,NA,6522387d2f89e98982a7f577,Gambling losses,The loss of a loved one,Loss of my keys,Stock market losses,Being angry and loosing it.,Lost it with anger,Lost my keys,Lost a friend to illness,Lost money gambling,"Lost out on a great vacation, no money",associations,losses,Female
2024-08-05 12:54:34,2024-08-05 13:03:02,508,6538129b881209799ea3e6ae,Accept,Accept,Accept,Accept,Reject,Reject,Reject,5,27,Male,NA,High school diploma or GED,Unemployed and looking for work,No,No,I feel like my answers could have been better than what I thought of.,NA,6538129b881209799ea3e6ae,failure,not good enough,weak,learning,not experience enough,Video games,work,money,sporting events,bets,situations,losing,Male
2024-08-05 12:45:49,2024-08-05 13:03:04,1035,5f6056e9a41e0d14d4c19f4c,Accept,Accept,Accept,Accept,Reject,Reject,Reject,5,36,Male,NA,Bachelor’s degree,Working full-time,No,Yes,NA,NA,5f6056e9a41e0d14d4c19f4c,Friend's death,Pet death,Bankruptcy,Missing a bet,Missing an opportunity,I lost a sports bet against my best friend a few weeks ago.,I lost a large amount of my savings at the beginning of the year due to a bad investment.,My cat died a few months ago.,I missed an opportunity to earn a lot of money.,I lost my wedding ring in a fight with a friend.,associations,losses,Male
2024-08-05 12:54:59,2024-08-05 13:03:20,501,665dfd82ae98d810b7b83907,Accept,Accept,Accept,Accept,Accept,Accept,Reject,8,60,Female,NA,Bachelor’s degree,Retired,No,Yes,NA,No,665dfd82ae98d810b7b83907,Shame,Pain,Anxiety,Depression,Sadness,Lose of a family member,Lose of a friend,Lose of money,None,None,situations,losing,Female
2024-08-05 12:54:40,2024-08-05 13:03:22,522,6404f184dffe93798dca0f5f,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2,61,Female,NA,High school diploma or GED,A homemaker or stay-at-home parent,No,Yes,NA,n/a,6404f184dffe93798dca0f5f,death,capability,money,happiness,necessities,family member health,spouse job,loss of resources,secure,necessary equipment,situations,losses,Female
2024-08-05 13:00:10,2024-08-05 13:03:26,195,5eb3c243830e901af229a166,Accept,Accept,Accept,Reject,Reject,Reject,Reject,7,20,Male,NA,"Some college, but no degree",Student,No,Yes,NA,NA,5eb3c243830e901af229a166,pokemon soul silver,death,money,mistake,carelessness,I lost $50 gambling ( but I also won $250 gambling before that ),I lost $4 in paypal fees,I lost $15 due to international atm withdrawl fees,I lost a spongebob plushie keychain,I lost my galaxy buds pro case,situations,losing,Male
2024-08-05 12:42:08,2024-08-05 13:03:58,1309,6010b744db280e455a5250bd,Accept,Reject,Reject,Reject,Reject,Reject,Reject,7,58,Female,NA,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Working full-time,No,Yes,NA,NA,6010b744db280e455a5250bd,Defeat,Sad,Frustrated,Not first,Weak,Not getting assigned lead project manager on a project i really wanted,Being disappointed in my 10k race time,My 14 year old husky passing away,Not receiving the services i paid for,Not winning the lottery,associations,losing,Female
2024-08-05 12:53:48,2024-08-05 13:04:19,630,6266b47e6da251268380b62b,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1,56,Female,NA,Bachelor’s degree,Working part-time,No,Yes,NA,NA,6266b47e6da251268380b62b,death of someone you love,end of a relationship,never being able to find something you owned,identity theft,"decline in any area of life - eg. terminal illness, bankruptcy, etc.",We were evicted from our home.,Our car was totalled in an accident.,Our health has been in decline. (Loss of better health.),Our finances have also been in decline. It's a big loss for us.,We loss touch with previous neighbors.,associations,loss,Female
2024-08-05 13:00:05,2024-08-05 13:04:32,266,60a6b846413f32d3cfa0aa06,Accept,Reject,Reject,Reject,Reject,Reject,Reject,6,55,Male,NA,Bachelor’s degree,Working full-time,No,Yes,NA,NA,60a6b846413f32d3cfa0aa06,Fail,Winner,Bad record,Missing,Not first,Baseball game,Loved one,Finger,Car,Keys,associations,losses,Male
2024-08-05 13:01:18,2024-08-05 13:04:49,210,64889a71fa7592ae332fa34f,Accept,Reject,Reject,Reject,Reject,Reject,Reject,7,59,Female,NA,Bachelor’s degree,Working full-time,No,Yes,NA,no,64889a71fa7592ae332fa34f,death,loss of job,loss of home,friendship,theft,Craig's death,loss of job,sold home,no more losses last 12 months,no more losses last 12 months,situations,losses,Female
2024-08-05 12:57:58,2024-08-05 13:04:51,413,6516d778be0576dd1e3ea11a,Accept,Accept,Accept,Reject,Reject,Reject,Reject,2,51,Male,NA,"Some college, but no degree",Working full-time,No,Yes,NA,"Excellent and very interesting project. Very timely as lately I have been pondering this subject as the past year has been one of the hardest of my life and I did not mention it but my wife recently was hospitalized and I thought I was going to lose her as she was very ill so yes, I have pondered this quite often lately. Great study, no errors or issues, whatsoever.",6516d778be0576dd1e3ea11a,an end,sadness,pain,rationalization and coping,severe frustration,Loss of my grandmother,Loss of my cat,Loss of large sum of money due to problem with an estate,Loss of power for days after a tornado and a hurricane,Loss of a large contract at work,situations,loss,Male
2024-08-05 12:57:00,2024-08-05 13:04:58,478,66a252056819ec081dcb1a2e,Accept,Reject,Reject,Reject,Reject,Reject,Reject,1,50,Female,NA,High school diploma or GED,A homemaker or stay-at-home parent,No,Yes,NA,NA,66a252056819ec081dcb1a2e,something valuable,painful,gone,irriplaceable,deducted,my cat,my uncle,the ability to walk,my sanity,none,situations,losses,Female
2024-08-05 12:56:54,2024-08-05 13:05:30,516,664f2f014e5d65ee8e1c2e25,Accept,Accept,Accept,Reject,Reject,Reject,Reject,4,68,Female,NA,"Some college, but no degree",Retired,No,Yes,NA,NA,664f2f014e5d65ee8e1c2e25,Games,Mind,Keys,Face,Way,Card game,My keys,Phone number,Password,Video game,associations,losing,Female
2024-08-05 12:44:11,2024-08-05 13:05:49,1297,5dc9f3a0e2633171257d503e,Accept,Accept,Reject,Accept,Accept,Accept,Reject,9,71,Female,NA,"Some college, but no degree",Working part-time,Yes,Yes,NA,thank you,5dc9f3a0e2633171257d503e,less,suffer,sadiness,dark time,upset,food,finances,friends,death,visitor,situations,losses,Female
2024-08-05 12:58:40,2024-08-05 13:05:56,435,60fe13342d406f2ab38383a8,Accept,Accept,Accept,Accept,Reject,Reject,Reject,6,57,Female,NA,Associates or technical degree,Working part-time,No,Yes,NA,NA,60fe13342d406f2ab38383a8,misplacing,competition,having something taken away,suffer the lose of,having something go away,Money in the stock market.,A card game with my brother.,I lost a sibling. He passed from cancer.,I lost a ring.,I lost a bet with a friend.,situations,losing,Female
2024-08-05 13:03:12,2024-08-05 13:06:46,213,5f4a4da1575d605c43bef871,Accept,Accept,Accept,Accept,Accept,Accept,Accept,7,65,Female,NA,High school diploma or GED,Working part-time,No,Yes,NA,NA,5f4a4da1575d605c43bef871,death,defeat,missing,theft,failure,I lost my keys,I lost my garage door opener,I lost monoply,I lost weight,I lost at the casino,associations,losing,Female
2024-08-05 13:05:31,2024-08-05 13:07:36,124,60c770aa2d2928bfda4c7cd4,Reject,Reject,Reject,Reject,Reject,Reject,Reject,8,63,Male,NA,Bachelor’s degree,Working full-time,No,No,no,NA,60c770aa2d2928bfda4c7cd4,no,no,no,no,no,no,no,no,no,no,situations,losses,Male
2024-08-05 12:58:31,2024-08-05 13:08:33,601,66a834ffb4e7d15799af7d83,Accept,Accept,Accept,Reject,Reject,Reject,Reject,5,49,Male,NA,High school diploma or GED,Unemployed and looking for work,No,Yes,NA,Good luck with your study.,66a834ffb4e7d15799af7d83,Disappointment,Regret,Embarrassment,Shame,Worry,Lost a friend,Lost confidence in myself.,Health has suffered in recent months,Income is not stable,Lost hope,associations,loss,Male
2024-08-05 13:02:58,2024-08-05 13:08:34,335,62e9c91168f8d1ff048964e9,Accept,Accept,Reject,Reject,Reject,Reject,Reject,5,63,Male,NA,Bachelor’s degree,Retired,No,Yes,NA,NA,62e9c91168f8d1ff048964e9,Lost coins,being without opinions,missing out,not winning at sports,losing money,Missing coins that I had hoped I would get for my collection,losing fish next to the boat,watching my sports team lose a game.,boat partner jumping out of the partnership,my dog running off,associations,losses,Male
2024-08-05 13:01:18,2024-08-05 13:08:38,440,631a5fde41667c9233dd3fc2,Reject,Reject,Reject,Reject,Reject,Reject,Reject,7,62,Male,NA,Associates or technical degree,Working full-time,No,Yes,NA,NA,631a5fde41667c9233dd3fc2,Not winning at something,Misplacing items,Weighing less,Death of loved one or aquantice,not winning at life,Was terminated from job due a situation beyond my control,Lack of income for a while,Lost my youth by becoming a senior citizen,Father passed away,Many people died due to covid,associations,losses,Male
2024-08-05 13:02:15,2024-08-05 13:08:44,389,66a99ac122028257669cc4e3,Accept,Reject,Reject,Reject,Reject,Reject,Reject,4,21,Male,NA,"Some college, but no degree",Working part-time,No,No,I am not comfortable with it.,NA,66a99ac122028257669cc4e3,Regret,Sadness,Letting go,Anger,Acceptance,My dog passed away,My neighbors passed away,I lost a friend,I lost my place to stay,I lost a loan,situations,loss,Male
2024-08-05 13:05:22,2024-08-05 13:08:49,206,5615777c7ffc8a000a811c61,Accept,Accept,Accept,Accept,Reject,Reject,Reject,10,63,Male,NA,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Working full-time,No,Yes,NA,NA,5615777c7ffc8a000a811c61,Grief,Sadness,Fond memories,Wishing I could see them again,Sense of loss,Lost my storage barn,Fridge stopped working and had to throw out food,Lost a part time job,My favorite comedy club closed,Mojo Nixon died,situations,loss,Male
2024-08-05 13:03:31,2024-08-05 13:08:54,323,62ba066a4093b931382ec48f,Accept,Accept,Reject,Reject,Reject,Reject,Reject,7,60,Female,NA,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Working full-time,No,Yes,NA,NA,62ba066a4093b931382ec48f,sadness,grief,not winning,someone passing,failing,Close family member dying.,Family pet also dying,Losing out on a business opportunity,Change of co-workers,my best friend/coworker going to another place of employment,associations,loss,Female
2024-08-05 13:01:23,2024-08-05 13:09:33,489,616b5241d8eb9504f10a5cb2,Accept,Reject,Reject,Reject,Reject,Reject,Reject,6,59,Female,NA,Some high school or less,Working full-time,No,Yes,NA,NA,616b5241d8eb9504f10a5cb2,death,money,family,love,friendship,I lost a substantial amount of money whilst gambling at the casino with my husband,"My husband's uncle passed away after a brief illness, he was diagnosed with non hodgkin lymphoma","I lost a close friend, she moved cross country and we hardly speak anymore","My pet cat Bunny died, it was hit by a car outsid emy home",I was lost a large amount of money in my portfolio as the shares in my stocks dropped drastically in a small time frame,situations,losing,Female
2024-08-05 13:02:40,2024-08-05 13:09:35,414,5f60fa0a0543ce036fa68ba0,Accept,Reject,Reject,Reject,Reject,Reject,Reject,5,65,Female,NA,Associates or technical degree,Retired,No,Yes,NA,n/a,5f60fa0a0543ce036fa68ba0,not winning,no longer having,not seeing,not feeling,not hearing,no longer provide childcare for grandchild,less communication with certain relative,relative close to me had pets die after owning them many years,a large plant in backyard fell during storm,relative's romantic relationship ended,situations,losing,Female
2024-08-05 13:03:32,2024-08-05 13:10:17,405,60fdf091749859a51760f9bd,Accept,Accept,Accept,Accept,Reject,Reject,Reject,6,57,Female,NA,"Some college, but no degree",Working full-time,No,Yes,NA,NA,60fdf091749859a51760f9bd,Missing something,Losing someone,Can’t find something,Missed opportunity,Heartbreak,Betting,Piece of jewelry,Trivia game,Raise,Time,situations,losses,Female
2024-08-05 13:07:12,2024-08-05 13:10:18,185,6605f4c6a2c9597314b742dc,Accept,Accept,Accept,Accept,Reject,Reject,Reject,4,57,Female,NA,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Working part-time,No,Yes,NA,NA,6605f4c6a2c9597314b742dc,grief,sadness,tears,emptiness,absence,freedom,health,husband,son,home,associations,losing,Female
2024-08-05 12:54:51,2024-08-05 13:11:00,968,668ee60b891cea48240a0fa6,Accept,Accept,Accept,Accept,Reject,Reject,Reject,8,55,Female,NA,High school diploma or GED,Working full-time,No,Yes,NA,None,668ee60b891cea48240a0fa6,Job,Money,Car,Family member,Friend,My car broke down and sold it to junk yard,Fall out with close friend,We lost a family friend,My sons job cut hours,Daughter can’t pay for school,associations,losing,Female
2024-08-05 12:59:32,2024-08-05 13:11:36,724,5ab6cbbbf69e940001d8e446,Accept,Accept,Reject,Reject,Reject,Reject,Reject,3,59,Female,NA,"Some college, but no degree",Working full-time,No,Yes,NA,NA,5ab6cbbbf69e940001d8e446,sadness,change,mourning,regret,emptyness,ended a relationship,kitten died,daughter moved away,mother's wedding dress was ruined,a car I had since I was young broke down and wasn't able to be repaired,situations,loss,Female
2024-08-05 13:05:22,2024-08-05 13:11:48,386,657bb467a05dbd532d3c2fe1,Accept,Reject,Reject,Reject,Reject,Reject,Reject,8,62,Female,NA,Bachelor’s degree,Working part-time,No,Yes,NA,NA,657bb467a05dbd532d3c2fe1,Death,Pain,Transformation,Sorrow,Inevitable,Family member facing cancer,Aging and changes that ensues,"Parent has dementia, losing identity slowly",Several close friends moved away from my area.,Lack of financial security,associations,loss,Female
2024-08-05 13:07:19,2024-08-05 13:13:03,344,66a28e72784ba3afc6bcd364,Accept,Accept,Accept,Reject,Reject,Reject,Reject,8,65,Male,NA,Bachelor’s degree,Working full-time,No,Yes,NA,NA,66a28e72784ba3afc6bcd364,grief,death,sorrow,failure,mourning,job termination,relationship breakup,pet passing,moving away,health decline,associations,loss,Male
2024-08-05 13:08:03,2024-08-05 13:14:03,359,64395cbe6c8374ff09533b05,Accept,Accept,Accept,Reject,Reject,Reject,Reject,0,60,Male,NA,Some high school or less,Other,No,Yes,NA,no,64395cbe6c8374ff09533b05,broke,bum,zero,crack head,lazy,yes my auntie  she lost credit cardpassed,lost job,lost car,lost credit cards,lost friends,situations,loss,Male
2024-08-05 13:04:32,2024-08-05 13:14:44,612,6320e0bc9b0649f05c5bb242,Accept,Accept,Reject,Reject,Reject,Reject,Reject,5,56,Male,NA,"Some college, but no degree",Working full-time,No,Yes,NA,"I'm not always sold on the coin toss with money rewards as a way to establish risk-taking in life, but it comes close. I regard the coin toss for money as a little frivolous if compared to, say, taking a risk by leaving a job to start a business. That adds in the factors of work and motivation to the elements of chance and luck.",6320e0bc9b0649f05c5bb242,Missing,Death,Money,Failure,Confused,Losing my sister-in-law,Losing my way after a huge trip,Losing the will temporarily to make changes in my life,Losing parts of my garden to the heat this summer,Losing my desire to stay in my current job,situations,losing,Male
2024-08-05 13:08:34,2024-08-05 13:15:54,439,65c18c789a79785086046517,Accept,Accept,Accept,Accept,Reject,Reject,Reject,3,58,Male,NA,Associates or technical degree,Unemployed and looking for work,No,Yes,NA,NA,65c18c789a79785086046517,Donald Trump,New York Mets,Buffalo Bills,gambling,weight,"computer games, daily",sports teams I root for...aforementioned Bills and Mets,lottery tickets,lost some weight,lost some personal property when I moved,associations,losing,Male
