word,text,cluster,cluster_name,frequency,group_dim_1,group_dim_2,orig
almost lost sibling,group_1576,7,Separation,1,-0.030344680621003706,-3.9908857181677773,Experiment
almost lost wallet,group_233,3,Deprivation,1,3.152678325801305,0.5254183929703408,Experiment
almost there,group_1189,3,Deprivation,1,0.9003790182697607,0.8225797283956863,Experiment
almost won,group_848,1,Competitive Failure,1,2.5548303701626756,1.989010473906395,Experiment
alone,group_925,4,Emotional Turmoil,22,-0.17338985150878106,-0.20134223623055372,Experiment
alone and afraid,group_71,4,Emotional Turmoil,1,-0.7621564471127642,-0.36288507144619836,Experiment
alonesadness,group_925,4,Emotional Turmoil,1,-0.17338985150878106,-0.20134223623055372,Experiment
already mentioned,group_2225,4,Emotional Turmoil,1,0.9192610115789305,-0.47744844267782205,Experiment
always lose,group_319,1,Competitive Failure,1,2.1216077813994847,2.1931575205618827,Experiment
alzheimer's,group_735,6,Detriment,1,-2.021820940105176,-0.8686135456878882,Experiment
alzheimer's disease,group_735,6,Detriment,1,-2.021820940105176,-0.8686135456878882,Experiment
amazon fba,group_1798,2,Financial,2,-1.5485945788509219,2.582686122687311,Experiment
amazon return loss,group_1024,2,Financial,1,-3.1970280108981024,2.1427141963136713,Experiment
ambition,group_1941,4,Emotional Turmoil,1,-0.08937716855056621,-0.8323506109342284,Experiment
ambitions,group_1941,4,Emotional Turmoil,1,-0.08937716855056621,-0.8323506109342284,Experiment
ambivalent,group_1957,5,Career and Life Setbacks,1,-0.1679824764104927,0.28352668068208126,Experiment
american life,group_31,7,Separation,1,-1.5341015022376334,-1.9032845915250742,Experiment
american psychological association,group_2546,4,Emotional Turmoil,1,-0.650709788701906,-1.576861756637964,Experiment
amputation,group_374,6,Detriment,2,-2.071874441536353,-1.3856196416459887,Experiment
amputation and rehabilitation,group_374,6,Detriment,1,-2.071874441536353,-1.3856196416459887,Experiment
an accident,group_1856,3,Deprivation,1,3.4937079311194355,-1.6132197987484904,Experiment
an animal,group_209,8,Separation,1,2.8645404646268533,-3.1814327541780685,Experiment
an apartment,group_779,8,Separation,2,1.6304917550221005,-2.1284424528381107,Experiment
an argument,group_778,8,Separation,7,0.18944715994076056,-2.6981384251488088,Experiment
an end,group_973,3,Deprivation,1,1.0666588331347362,-0.07002488615593624,Experiment
an ending,group_973,3,Deprivation,1,1.0666588331347362,-0.07002488615593624,Experiment
an exam,group_2328,8,Separation,1,1.1674178196274725,-1.3861163516661834,Experiment
an investment,group_141,2,Financial,1,-2.5776147814033727,2.7652465532208783,Experiment
an item,group_1958,3,Deprivation,1,1.370669896538008,-1.0431252746718211,Experiment
an item stolen,group_312,3,Deprivation,1,3.136106486007271,-0.19533464437805748,Experiment
an object,group_1958,3,Deprivation,2,1.370669896538008,-1.0431252746718211,Experiment
an opportunity,group_310,5,Career and Life Setbacks,1,-1.8030275344275375,1.3535201796169851,Experiment
analyze,group_1774,8,Separation,1,1.0746092386614365,-1.061107504778091,Experiment
anger,group_208,4,Emotional Turmoil,107,-0.5054079431165248,-0.23432679628595604,Experiment
anger after loss,group_1310,4,Emotional Turmoil,1,-0.7192735343353323,-0.24961476824114182,Experiment
anger and remorse,group_1631,4,Emotional Turmoil,1,-0.7506433872387173,-0.35322209108168146,Experiment
anger disappointment accident,group_1310,4,Emotional Turmoil,1,-0.7192735343353323,-0.24961476824114182,Experiment
angered,group_208,4,Emotional Turmoil,1,-0.5054079431165248,-0.23432679628595604,Experiment
angry,group_208,4,Emotional Turmoil,33,-0.5054079431165248,-0.23432679628595604,Experiment
angst,group_248,4,Emotional Turmoil,1,-0.8020752119245973,-1.1433953466023474,Experiment
anguish,group_1702,4,Emotional Turmoil,8,-0.7424923411071735,-0.15655251144371965,Experiment
animal,group_209,8,Separation,1,2.8645404646268533,-3.1814327541780685,Experiment
animal running away,group_1642,8,Separation,1,3.2497064712275643,-3.0322413836694015,Experiment
animals,group_512,8,Separation,2,2.8693285768584254,-3.1661430990250583,Experiment
animals ate vegetables,group_2487,8,Separation,1,2.7078598773420754,-2.9227751885207867,Experiment
annihilated,group_1701,3,Deprivation,1,1.6310424007056081,0.032417624214879495,Experiment
annihilation,group_1701,3,Deprivation,1,1.6310424007056081,0.032417624214879495,Experiment
annoyance,group_624,5,Career and Life Setbacks,9,-0.21279229918256393,0.16741653780796995,Experiment
annoyed,group_396,5,Career and Life Setbacks,6,-0.2910977991234853,0.11317480051642224,Experiment
annoying,group_624,5,Career and Life Setbacks,3,-0.21279229918256393,0.16741653780796995,Experiment
another assassination attempt,group_1647,1,Competitive Failure,1,3.1775626993642456,1.622484488674824,Experiment
another aunt died,group_430,7,Separation,1,-0.29590609896152165,-3.8550715877726125,Experiment
another birthday,group_353,3,Deprivation,1,1.4031276331472022,-1.0079620528671278,Experiment
another breakup,group_165,7,Separation,1,-0.5953146293588851,-2.7441472746921525,Experiment
another death,group_344,7,Separation,1,-1.4519254903604772,-3.18529815534382,Experiment
another family member,group_398,7,Separation,1,0.003283445542222152,-3.685020982163848,Experiment
another job,group_1742,5,Career and Life Setbacks,1,-0.9870434706094522,1.9374113643674227,Experiment
anticipatory grief,group_400,4,Emotional Turmoil,1,-1.3941042517928466,-1.367599747835545,Experiment
ants,group_2049,8,Separation,1,2.258792957787392,-2.536969233220385,Experiment
anxiety,group_388,4,Emotional Turmoil,43,-0.959094708590996,-0.48125458010633143,Experiment
anxiety about circumstances,group_1424,4,Emotional Turmoil,1,-0.9121487607377023,-0.4716494338139416,Experiment
anxiety and suffering,group_30,4,Emotional Turmoil,1,-0.7815025020898076,-0.09327369179668381,Experiment
anxiety disorder,group_388,4,Emotional Turmoil,1,-0.959094708590996,-0.48125458010633143,Experiment
anxious,group_1424,4,Emotional Turmoil,4,-0.9121487607377023,-0.4716494338139416,Experiment
anxious losing peace,group_1424,4,Emotional Turmoil,1,-0.9121487607377023,-0.4716494338139416,Experiment
apart,group_532,3,Deprivation,1,1.1504669285423197,-0.23838155550272758,Experiment
apartment,group_779,8,Separation,1,1.6304917550221005,-2.1284424528381107,Experiment
apartment application denied,group_1932,5,Career and Life Setbacks,1,0.07131267508227412,2.6740933439626007,Experiment
apathy,group_1023,5,Career and Life Setbacks,1,-0.26503450424763164,0.4969096385959096,Experiment
appeal denied,group_2232,5,Career and Life Setbacks,1,0.07126529771370649,2.694526000205102,Experiment
appetite,group_836,4,Emotional Turmoil,6,-0.1490461736189017,-1.1752302934447432,Experiment
appliance breakdown,group_1055,3,Deprivation,1,2.788264835480466,-0.8687239126028092,Experiment
appliance broke down,group_1055,3,Deprivation,2,2.788264835480466,-0.8687239126028092,Experiment
appliance caught fire,group_1849,3,Deprivation,1,2.614422192713752,-0.7733040227882835,Experiment
appliance loss,group_1756,2,Financial,1,-3.0622477465696836,1.3749033623197333,Experiment
appliance repair cost,group_1369,3,Deprivation,1,2.8386994935512364,-1.1279463970312076,Experiment
application,group_1417,5,Career and Life Setbacks,1,-0.8232348120420294,2.0339524362101384,Experiment
appointment,group_394,8,Separation,2,0.9169686952503489,-1.3755947144986083,Experiment
appointment book,group_394,8,Separation,1,0.9169686952503489,-1.3755947144986083,Experiment
appointment was canceled,group_865,1,Competitive Failure,1,0.9354507546945262,2.0789248130954223,Experiment
appreciated birthday gift,group_2180,3,Deprivation,1,1.399064829392577,-1.076108445078118,Experiment
appreciation,group_116,4,Emotional Turmoil,1,-0.07660342269114429,-1.273515320968885,Experiment
arc,group_873,3,Deprivation,1,1.5001631721732305,-1.2827257646006271,Experiment
argument,group_851,7,Separation,7,0.15800760832177962,-2.577241877816296,Experiment
argument wit friend,group_778,8,Separation,1,0.18944715994076056,-2.6981384251488088,Experiment
argument with partner,group_778,8,Separation,1,0.18944715994076056,-2.6981384251488088,Experiment
argument with sister,group_778,8,Separation,1,0.18944715994076056,-2.6981384251488088,Experiment
argument with someone,group_778,8,Separation,1,0.18944715994076056,-2.6981384251488088,Experiment
argument with son,group_351,7,Separation,1,0.11978466184661873,-3.0542986961402536,Experiment
argument with spouse,group_778,8,Separation,1,0.18944715994076056,-2.6981384251488088,Experiment
arguments,group_851,7,Separation,2,0.15800760832177962,-2.577241877816296,Experiment
arguments with lawyers,group_851,7,Separation,1,0.15800760832177962,-2.577241877816296,Experiment
arsenal lost,group_2444,1,Competitive Failure,1,2.6338082241877387,2.5967037995471545,Experiment
ashamed,group_134,6,Detriment,2,-1.3009416646326524,0.11832189298910308,Experiment
assessment,group_1774,8,Separation,1,1.0746092386614365,-1.061107504778091,Experiment
asset,group_978,2,Financial,1,-2.382875103900396,2.430918372141671,Experiment
assets,group_978,2,Financial,2,-2.382875103900396,2.430918372141671,Experiment
assignment,group_2011,8,Separation,1,1.0977302304817598,-1.748224276463645,Experiment
assisting users globally,group_2301,4,Emotional Turmoil,1,0.13801018882641958,-1.2435446039926428,Experiment
association for death,group_2547,7,Separation,1,-1.46217461587129,-2.9501891982817803,Experiment
astray,group_2470,5,Career and Life Setbacks,1,0.3943828793869797,0.2824919870846596,Experiment
at a bar,group_1916,8,Separation,1,0.2124465483105804,-1.5776835995144445,Experiment
at a casino,group_65,1,Competitive Failure,1,3.221243833912327,3.1534984833267306,Experiment
at a field,group_2559,8,Separation,1,2.373407838169734,-1.7497770842709095,Experiment
at a funeral,group_1592,7,Separation,1,-1.2846593176495529,-3.466905302505244,Experiment
at a loss,group_1216,5,Career and Life Setbacks,2,0.28894583861301326,0.22715779014483506,Experiment
at cards,group_175,1,Competitive Failure,1,3.2550107355012265,2.725428837807016,Experiment
at school,group_2341,8,Separation,1,0.9458697454906216,-1.8480487990894616,Experiment
at the casino,group_65,1,Competitive Failure,2,3.221243833912327,3.1534984833267306,Experiment
at work,group_871,5,Career and Life Setbacks,2,-1.0428579225963186,1.7084604862270933,Experiment
athletics,group_771,1,Competitive Failure,1,3.0948658719633455,2.0508624169918366,Experiment
attachment,group_1039,4,Emotional Turmoil,1,-0.8907500242040123,-1.456480969444959,Experiment
attempted,group_299,1,Competitive Failure,1,0.6808959659492985,2.2616582287001332,Experiment
attention,group_1854,4,Emotional Turmoil,2,-0.058714057656499063,-0.7705019259452892,Experiment
attitude,group_1367,4,Emotional Turmoil,1,0.13358939473042142,-1.0983662002064472,Experiment
auction,group_847,5,Career and Life Setbacks,1,-1.3752727482235154,2.560154476736931,Experiment
aunt,group_430,7,Separation,9,-0.29590609896152165,-3.8550715877726125,Experiment
aunt and uncle,group_430,7,Separation,1,-0.29590609896152165,-3.8550715877726125,Experiment
aunt died,group_430,7,Separation,2,-0.29590609896152165,-3.8550715877726125,Experiment
aunt in nursing,group_1752,7,Separation,1,-0.2615294250344653,-3.8471843100669174,Experiment
aunt lost card,group_1264,3,Deprivation,1,3.081199639730675,0.526827503380657,Experiment
aunt passed away,group_430,7,Separation,11,-0.29590609896152165,-3.8550715877726125,Experiment
aunt's passing,group_430,7,Separation,3,-0.29590609896152165,-3.8550715877726125,Experiment
aunt's sudden death,group_430,7,Separation,1,-0.29590609896152165,-3.8550715877726125,Experiment
auntie,group_430,7,Separation,1,-0.29590609896152165,-3.8550715877726125,Experiment
automobiles,group_487,3,Deprivation,1,3.7293576694853656,-1.4556168896448396,Experiment
automotive accident,group_300,3,Deprivation,1,3.6131641224191027,-1.6299816382827808,Experiment
autonomy,group_1704,6,Detriment,2,-1.8820530723403532,0.6763043121443532,Experiment
avoid,group_530,3,Deprivation,4,0.6841533453579751,0.46390930807465186,Experiment
avoid crowded places,group_245,7,Separation,1,0.10038937297750761,-2.108914877799914,Experiment
avoid financial struggles,group_577,2,Financial,1,-2.205296032558353,2.886730657577455,Experiment
avoidance,group_1929,5,Career and Life Setbacks,1,0.14901183487913183,0.5291025945909662,Experiment
avoided duplicate purchase,group_2369,5,Career and Life Setbacks,1,-0.792094156268476,2.880636597421149,Experiment
award,group_508,1,Competitive Failure,1,2.2866805603275595,1.5925742649446,Experiment
away,group_532,3,Deprivation,5,1.1504669285423197,-0.23838155550272758,Experiment
away from friends,group_1467,7,Separation,1,0.04567622759159584,-2.5581997074738254,Experiment
awe,group_2040,4,Emotional Turmoil,1,0.09237926368187055,-1.253922461940135,Experiment
awful,group_654,5,Career and Life Setbacks,1,0.07927318881589396,0.8722789584011457,Experiment
awkward moments,group_1823,4,Emotional Turmoil,1,-0.9414942611134016,-0.5566738583778331,Experiment
awkwardness,group_1823,4,Emotional Turmoil,1,-0.9414942611134016,-0.5566738583778331,Experiment
axle,group_2418,3,Deprivation,1,2.263293417057099,-0.9596467394207213,Experiment
b2g contract,group_2183,2,Financial,1,-1.6054271306926013,2.533959850826683,Experiment
baby,group_1161,7,Separation,2,-1.0744239372527011,-2.264504078222328,Experiment
baby passed away,group_1728,7,Separation,1,-1.1804053243492678,-2.9463488528341704,Experiment
baby's death,group_1728,7,Separation,1,-1.1804053243492678,-2.9463488528341704,Experiment
back injury,group_1228,6,Detriment,2,-2.202122900922181,-1.393476843563557,Experiment
back porch replaced,group_1196,3,Deprivation,1,2.5814350300879996,-1.4418351523269213,Experiment
backwards,group_731,3,Deprivation,2,0.9632906765780045,0.5591216772857635,Experiment
bad,group_63,5,Career and Life Setbacks,44,0.11016339897937755,0.8007107571677747,Experiment
bad boat purchase,group_1217,3,Deprivation,1,2.5784941572871016,-1.262286687352514,Experiment
bad business,group_1643,5,Career and Life Setbacks,1,-0.29999183247491334,0.8941147259374249,Experiment
bad cause,group_1643,5,Career and Life Setbacks,1,-0.29999183247491334,0.8941147259374249,Experiment
bad choices,group_964,5,Career and Life Setbacks,1,-0.06641478574534898,1.1002263053471484,Experiment
bad day,group_329,5,Career and Life Setbacks,1,-0.43790159835800124,0.24270798198555854,Experiment
bad debt,group_369,2,Financial,2,-2.2619355834034085,3.0430655226410597,Experiment
bad decision,group_964,5,Career and Life Setbacks,2,-0.06641478574534898,1.1002263053471484,Experiment
bad dining experience,group_1536,3,Deprivation,1,2.1693173784146005,-0.31139736159281395,Experiment
bad emotional state,group_946,4,Emotional Turmoil,1,-1.0853918613315567,-0.892152412493882,Experiment
bad exam grade,group_1175,1,Competitive Failure,1,0.5143268109446164,2.1788918041697327,Experiment
bad experience,group_419,5,Career and Life Setbacks,1,-0.251483140791146,0.9641979595690198,Experiment
bad final grade,group_1175,1,Competitive Failure,1,0.5143268109446164,2.1788918041697327,Experiment
bad financial decisions,group_914,2,Financial,1,-2.20778665623179,2.7458865551598444,Experiment
bad food purchase,group_2104,5,Career and Life Setbacks,1,-0.9089850253134126,2.95182564121751,Experiment
bad for morale,group_227,5,Career and Life Setbacks,1,-0.5315823444723264,0.6921729464491763,Experiment
bad gambling decisions,group_760,1,Competitive Failure,1,3.1782580101446962,3.197019766887805,Experiment
bad gaming day,group_1935,1,Competitive Failure,1,3.42273792353984,2.4226920656993705,Experiment
bad grades,group_1175,1,Competitive Failure,2,0.5143268109446164,2.1788918041697327,Experiment
bad health,group_1767,6,Detriment,1,-2.523651668207008,-1.8152006051815304,Experiment
bad hire loss,group_665,2,Financial,1,-2.832959880474829,2.1385876573744564,Experiment
bad investment,group_347,2,Financial,3,-2.1392086257714444,2.6900557917339976,Experiment
bad investment choice,group_347,2,Financial,1,-2.1392086257714444,2.6900557917339976,Experiment
